p_mass,p_radius,p_period,p_semi_major_axis,p_eccentricity,p_angular_distance,p_impact_parameter,s_ra,s_dec,s_mag,s_distance,s_metallicity,s_mass,s_radius,s_temperature,s_log_g,p_hill_sphere,p_distance,p_periastron,p_apastron,p_distance_eff,p_flux,p_temp_equil,p_type,s_radius_est,s_ra_h,s_ra_t,s_dec_t,s_luminosity,s_snow_line,s_abio_zone,s_tidal_lock,p_habzone_opt,p_habzone_con,p_type_temp,p_habitable,p_esi,p_radius_est,p_mass_est,p_semi_major_axis_est
,1.17705,11.5553,,,,,281.29854,42.685753000000005,14.598,525.0,-0.06,0.81,0.78,5100.0,4.58,,0.09322349699999999,0.09322349699999999,0.09322349699999999,0.093223499,42.433395000000004,650.23726,Terran,0.78,18.753237,18 45 11.6519,+42 41 08.7108,0.36877252,1.6396194,0.58998908,0.43128149,0,0,Hot,0,0.32300695,1.17705,1.7431784,0.09322349699999999
,1.7263400000000002,26.084059,,,,,293.16508,41.746235,15.44,1405.0,0.03,1.04,1.06,5904.0,4.41,,0.17435623,0.17435623,0.17435623,0.17435623,40.235633,641.64914,Superterran,1.06,19.54434,19 32 39.6226,+41 44 46.4460,1.2231670000000001,2.9861159,2.5521464,0.45626427,0,0,Hot,0,0.30131328,1.7263400000000002,3.6281006000000002,0.17435623
,1.82723,14.532614,,,,,285.71192,49.706657,13.785,619.0,-0.02,0.99,0.98,5796.0,4.45,,0.11613161,0.11613161,0.11613161,0.11613161,72.003468,742.1356,Superterran,0.98,19.047462,19 02 50.8641,+49 42 23.9652,0.97107842,2.6606695,2.0854133000000004,0.4541241,0,0,Hot,0,0.28181836,1.82723,3.9953845,0.11613161
,1.8048099999999998,1.729366,0.028,,0.0346,0.05,289.78622,46.858788,15.342,809.42,,,0.85,5272.0,4.55,,0.028,0.028,0.028,0.028000001,637.84043,1280.3329,Superterran,0.85,19.319082,19 19 08.6955,+46 51 31.6368,0.50006689,1.9093161,,,0,0,Hot,0,0.26648704,1.8048099999999998,3.9125102,0.028
,3.59841,4.180043,0.05,,0.0618,0.48,289.78622,46.858788,15.342,809.42,,,0.85,5272.0,4.55,,0.05,0.05,0.05,0.050000000999999995,200.02676,958.1134400000001,Neptunian,0.85,19.319082,19 19 08.6955,+46 51 31.6368,0.50006689,1.9093161,,,0,0,Hot,0,0.1939287,3.59841,12.625501,0.05
,8.67654,51.846886,,,,,289.78622,46.858788,15.342,809.42,,,0.85,5272.0,4.55,,,,,,,,Jovian,0.85,19.319082,19 19 08.6955,+46 51 31.6368,0.50006689,1.9093161,,,0,0,,0,,8.67654,56.26081800000001,
,1.67029,22.126799,,,,,291.99977,49.301811,14.523,540.0,0.07,0.85,0.81,5156.0,4.56,,0.14608141,0.14608141,0.14608141,0.14608141,19.46796,535.14937,Superterran,0.81,19.466652,19 27 59.9487,+49 18 06.5196,0.41544192,1.7402792,0.66009212,0.4399673,0,0,Hot,0,0.33775744,1.67029,3.4303812999999996,0.14608141
,1.2331,5.94221,,,,,289.43897000000004,49.73122,14.779,493.0,0.04,0.8,0.75,4908.0,4.6,,0.059589748,0.059589748,0.059589748,0.059589749000000004,82.354303,767.47897,Terran,0.75,19.295932,19 17 45.3567,+49 43 52.3920,0.29243503,1.4600861,0.42246524,0.41646621,0,0,Hot,0,0.30592371,1.2331,2.0491991,0.059589748
,1.0089,12.253832000000001,,,,,285.31381,48.725254,13.747,442.0,-0.04,0.88,0.84,5381.0,4.54,,0.09965943099999999,0.09965943099999999,0.09965943099999999,0.099659433,53.36572099999999,688.5896700000001,Terran,0.84,19.020920999999998,19 01 15.3168,+48 43 30.9144,0.53002846,1.9656825,0.98288417,0.4399841,0,0,Hot,0,0.31889899,1.0089,1.0032039000000001,0.09965943099999999
,1.5245600000000001,9.5085156,,,,,295.40977999999996,42.150831,14.44,1327.0,0.04,1.25,1.4,6337.0,4.24,,0.094599327,0.094599327,0.094599327,0.09459932900000001,316.4488,1074.5355,Superterran,1.4,19.693986,19 41 38.3499,+42 09 02.9916,2.8319106,4.5436361,5.7095283,0.44589238,0,0,Hot,0,0.28215152,1.5245600000000001,2.9378482999999997,0.094599327
,2.10748,30.454914000000002,,,,,292.68428,38.126286,15.268,1095.0,-0.17,0.94,0.92,5730.0,4.49,,0.18692057,0.18692057,0.18692057,0.18692058,23.397453,560.3212,Superterran,0.92,19.512287,19 30 44.2321,+38 07 34.6296,0.81749064,2.4412101,1.8299781000000002,0.44114494,0,0,Hot,0,0.30365832,2.10748,5.0906262,0.18692057
,1.46851,19.915772,,,,,298.09542000000005,44.737057,13.204,550.0,0.02,1.11,1.12,6087.0,4.39,,0.14884994,0.14884994,0.14884994,0.14884994,69.63708299999999,735.96143,Terran,1.12,19.873029000000002,19 52 22.9053,+44 44 13.4052,1.5429004,3.3537657,3.5717007000000005,0.4317955,0,0,Hot,0,0.29992994,1.46851,2.7568324,0.14884994
,2.3204700000000003,54.649576,,,,,290.59038,45.439713,15.335,1465.0,0.06,1.08,1.12,5965.0,4.38,,0.28909596,0.28909596,0.28909596,0.28909597,17.024816,517.50615,Superterran,1.12,19.372692999999998,19 22 21.6953,+45 26 22.9668,1.4228741000000003,3.2206758,2.8700023999999997,0.45331924,0,0,Hot,0,0.31132689,2.3204700000000003,5.994599299999999,0.28909596
,2.1299,7.3194636,,,,,295.49811,38.644501,13.489,1094.0,0.04,1.38,1.63,6541.0,4.16,,0.08212122599999999,0.08212122599999999,0.08212122599999999,0.082121228,646.1444299999999,1284.4799,Superterran,1.63,19.699875,19 41 59.5496,+38 38 40.2036,4.3575307,5.6361689,8.3778256,0.44516769,0,0,Hot,0,0.25028308,2.1299,5.1829123,0.08212122599999999
,1.86086,39.818993,,,,,286.64642000000003,49.937778,13.102,618.0,0.06,1.05,1.31,5820.0,4.22,,0.23189934,0.23189934,0.23189934,0.23189935,32.803798,609.71369,Superterran,1.31,19.109762,19 06 35.1437,+49 56 16.0008,1.7640999,3.5861245000000004,2.2162411,0.50192515,0,0,Hot,0,0.30153128,1.86086,4.121031299999999,0.23189934
,1.77118,82.294751,,,,,281.29582999999997,44.465405,14.828,870.0,-0.13,0.93,0.9,5655.0,4.51,,0.36134217,0.36134217,0.36134217,0.36134218,5.6841666,393.3794,Superterran,0.9,18.753056,18 45 11.0030,+44 27 55.4580,0.74217121,2.3260327000000003,1.6030193000000001,0.44121631,0,0,Hot,0,0.46682874,1.77118,3.7895404999999998,0.36134217
,4.21496,29.198943,0.184,,0.317,0.02,285.85367,38.384119,14.001,580.57,,,0.95,5381.0,4.46,,0.184,0.184,0.184,0.184,20.024062,538.93074,Neptunian,0.95,19.056912,19 03 24.8837,+38 23 02.8284,0.67793464,2.2230933,,,0,0,Hot,0,0.225775,4.21496,16.514210000000002,0.184
,1.61424,55.328328000000006,0.281,,0.484,0.5,285.85367,38.384119,14.001,580.57,,,0.95,5381.0,4.46,,0.281,0.281,0.281,0.28100001,8.585689599999998,436.10263,Superterran,0.95,19.056912,19 03 24.8837,+38 23 02.8284,0.67793464,2.2230933,,,0,0,Hot,0,0.41628363,1.61424,3.2372384,0.281
,3.9571300000000003,160.01803,0.571,,0.984,0.62,285.85367,38.384119,14.001,580.57,,,0.95,5381.0,4.46,,0.571,0.571,0.571,0.57100001,2.0792926,305.93122999999997,Neptunian,0.95,19.056912,19 03 24.8837,+38 23 02.8284,0.67793464,2.2230933,,,0,0,Hot,0,0.51076017,3.9571300000000003,14.835970999999999,0.571
,3.0379099999999997,92.436297,,,,,295.69357,42.609512,15.449,968.0,-0.08,0.9,0.87,5515.0,4.52,,0.38620579,0.38620579,0.38620579,0.38620579,4.206023200000001,364.84872,Neptunian,0.87,19.712906,19 42 46.4612,+42 36 34.2432,0.62734901,2.1385449,1.2466238,0.44493002,0,0,Hot,0,0.43698917,3.0379099999999997,9.471094099999998,0.38620579
,1.51335,16.586176000000002,,,,,293.62976000000003,45.740651,15.589,1312.0,0.06,1.0,0.99,5728.0,4.45,,0.12725468,0.12725468,0.12725468,0.12725468,58.374554,704.20776,Superterran,0.99,19.575318,19 34 31.1451,+45 44 26.3436,0.94530308,2.6251208999999998,1.8617058000000002,0.46083367,0,0,Hot,0,0.30161491,1.51335,2.9012671,0.12725468
,1.4909299999999999,16.75255,,,,,288.5971,41.03642,14.534,371.0,0.06,0.77,0.72,4712.0,4.62,,0.11741595,0.11741595,0.11741595,0.11741595,16.608124,514.31011,Terran,0.72,19.239807,19 14 23.3069,+41 02 11.1120,0.22896799,1.2919662,0.29786452,0.38972948,0,0,Hot,0,0.35790315,1.4909299999999999,2.8286707000000004,0.11741595
,1.41246,15.021798,,,,,288.54915,38.565232,13.109,572.0,0.06,1.06,1.29,5863.0,4.24,,0.121458,0.121458,0.121458,0.12145801,119.42503,842.2068199999999,Terran,1.29,19.236611,19 14 11.7991,+38 33 54.8352,1.7617636000000003,3.5837491000000004,2.393714,0.49777401,0,0,Hot,0,0.29420574,1.41246,2.5805743,0.121458
,3.07154,91.08048199999999,,,,,282.6574,43.162518,15.214,1059.0,0.01,0.96,0.94,5659.0,4.48,,0.3907361,0.3907361,0.3907361,0.39073611,5.3178497,386.88236,Neptunian,0.94,18.843828,18 50 37.7798,+43 09 45.0648,0.8119011,2.43285,1.6312455,0.45122743,0,0,Hot,0,0.39752672,3.07154,9.6497879,0.3907361
,2.93702,85.273256,,,,,286.13076,38.779631,15.417,1307.0,0.06,1.03,1.04,5831.0,4.42,,0.38282229,0.38282229,0.38282229,0.3828223,7.6442179,423.62167999999997,Neptunian,1.04,19.075385,19 04 31.3853,+38 46 46.6716,1.1202823,2.8577716,2.2440900000000004,0.4583458,0,0,Hot,0,0.35468618,2.93702,8.9432821,0.38282229
,2.21958,64.65880200000001,,,,,293.97393999999997,45.350704,14.694,1293.0,0.05,1.18,1.27,6182.0,4.29,,0.33308521,0.33308521,0.33308521,0.33308522,19.023981,532.07182,Superterran,1.27,19.598263,19 35 53.7483,+45 21 02.5344,2.1106298999999997,3.922562,4.2915015,0.45271252,0,0,Hot,0,0.30945466,2.21958,5.5588379,0.33308521
,1.6590799999999999,8.7419977,,,,,296.19614,45.634331,15.364,1122.0,0.01,0.96,0.95,5675.0,4.47,,0.081910661,0.081910661,0.081910661,0.081910663,125.00243,851.87236,Superterran,0.95,19.74641,19 44 47.0773,+45 38 03.5916,0.83868586,2.4726545,1.6767071,0.44948986,0,0,Hot,0,0.2823855,1.6590799999999999,3.3913851000000004,0.081910661
,1.33399,48.051404999999995,,,,,284.77811,44.916782,15.033,740.0,-0.01,0.86,0.81,5256.0,4.56,,0.24593091,0.24593091,0.24593091,0.24593092,7.4174372,420.44420999999994,Terran,0.81,18.985208,18 59 06.7500,+44 55 00.4152,0.44862153,1.8084387999999998,0.78688184,0.4315989,0,0,Hot,0,0.45148938,1.33399,2.3419147000000002,0.24593091
,1.18826,44.2008,,,,,283.98634,41.650406,13.509,310.0,-0.01,0.82,0.78,5097.0,4.58,,0.22894664,0.22894664,0.22894664,0.22894665,7.0188803,414.67883,Terran,0.78,18.932423,18 55 56.7244,+41 39 01.4616,0.36790559,1.637691,0.58936169,0.43304906,0,0,Hot,0,0.46577873,1.18826,1.8034186,0.22894664
209.76647999999997,10.7616,4.942782,0.05714,0.06,0.0756,0.554,296.2006,49.140125,13.758,755.38,0.36,1.02,0.99,5515.0,4.46,0.0031712606,0.057242852000000004,0.0537116,0.0605684,0.05716575,249.25494,1011.608,Jovian,0.99,19.746707,19 44 48.1465,+49 08 24.4500,0.81234611,2.4335167,1.2997345,0.44784237,0,0,Hot,0,0.08542206599999999,10.7616,209.76647999999997,0.05714
,1.25552,3.428054,0.044,,0.0481,0.08,288.23408,40.520905,14.985,914.4,,,0.94,5560.0,4.47,,0.044,0.044,0.044,0.044000001,390.78525,1132.738,Terran,0.94,19.215607000000002,19 12 56.1838,+40 31 15.2580,0.75656025,2.3484727999999997,,,0,0,Hot,0,0.29195686,1.25552,2.1128563999999996,0.044
,3.6880900000000003,7.381997999999999,0.073,,0.0798,0.53,288.23408,40.520905,14.985,914.4,,,0.94,5560.0,4.47,,0.073,0.073,0.073,0.07300000200000001,141.9704,879.4159900000001,Neptunian,0.94,19.215607000000002,19 12 56.1838,+40 31 15.2580,0.75656025,2.3484727999999997,,,0,0,Hot,0,0.19346714,3.6880900000000003,13.164352,0.073
,2.79129,12.56093,0.104,,0.114,0.12,288.23408,40.520905,14.985,914.4,,,0.94,5560.0,4.47,,0.104,0.104,0.104,0.104,69.94824799999999,736.78219,Neptunian,0.94,19.215607000000002,19 12 56.1838,+40 31 15.2580,0.75656025,2.3484727999999997,,,0,0,Hot,0,0.23591618,2.79129,8.2029943,0.104
,3.11638,30.826557,0.189,,0.207,0.93,288.23408,40.520905,14.985,914.4,,,0.94,5560.0,4.47,,0.189,0.189,0.189,0.189,21.179705,546.5436900000001,Neptunian,0.94,19.215607000000002,19 12 56.1838,+40 31 15.2580,0.75656025,2.3484727999999997,,,0,0,Hot,0,0.26104058,3.11638,9.8901768,0.189
,3.64325,637.2093,1.24,,1.36,0.0,288.23408,40.520905,14.985,914.4,,,0.94,5560.0,4.47,,1.24,1.24,1.24,1.24,0.49203971,213.37569,Neptunian,0.94,19.215607000000002,19 12 56.1838,+40 31 15.2580,0.75656025,2.3484727999999997,,,1,1,Warm,0,0.53097482,3.64325,12.893769,1.24
,1.19947,15.03301,,,,,288.88333,39.744572,14.606,904.0,-0.05,1.0,1.0,5845.0,4.44,,0.11918096,0.11918096,0.11918096,0.11918096,73.622908,746.27373,Terran,1.0,19.25889,19 15 32.0038,+39 44 40.4592,1.0457471999999999,2.7610681,2.2761812999999997,0.45201957,0,0,Hot,0,0.30886321,1.19947,1.8651456000000002,0.11918096
,1.55819,14.556453,,,,,289.91852,42.001431,13.71,888.0,0.04,1.2,1.3,6229.0,4.28,,0.12395775,0.12395775,0.12395775,0.12395776,148.35468999999998,889.1401699999999,Superterran,1.3,19.327901999999998,19 19 40.4482,+42 00 05.1516,2.2795476000000003,4.076506200000001,4.6785352,0.44996013,0,0,Hot,0,0.28550457,1.55819,3.0487196,0.12395775
,3.18364,41.708363,,,,,296.10792000000004,39.319913,14.155,1540.0,0.05,1.44,1.72,6666.0,4.13,,0.26573321,0.26573321,0.26573321,0.26573322,74.116536,747.5215,Neptunian,1.72,19.740529000000002,19 44 25.9043,+39 19 11.6868,5.2336753,6.1768515,10.533124,0.44132022,0,0,Hot,0,0.21901109,3.18364,10.255306,0.26573321
,2.27563,96.16986999999999,,,,,293.72717,42.806759,15.796,850.0,-0.19,0.77,0.74,5069.0,4.59,,0.37644295,0.37644295,0.37644295,0.37644296,2.2858245999999998,313.2605,Superterran,0.74,19.581813,19 34 54.5257,+42 48 24.3324,0.3239226,1.5366833999999998,0.55002558,0.43060061,0,0,Hot,0,0.60962125,2.27563,5.7992597,0.37644295
,2.1299,82.30400300000001,,,,,289.71199,50.128212,15.654,1029.0,-0.17,0.85,0.81,5393.0,4.55,,0.35069523,0.35069523,0.35069523,0.35069524,4.0431574,361.26432,Superterran,0.81,19.314134,19 18 50.8819,+50 07 41.5632,0.49725638,1.9039431,0.99182376,0.43492636,0,0,Hot,0,0.50278688,2.1299,5.1829123,0.35069523
,0.93043,30.860937,,,,,292.00205,41.786961,12.988,359.0,-0.18,0.93,0.86,5686.0,4.54,,0.18790714,0.18790714,0.18790714,0.18790715,19.61672,536.1687599999999,Terran,0.86,19.466804,19 28 00.4961,+41 47 13.0596,0.69264862,2.2470889,1.6907072,0.38147022,0,0,Hot,0,0.36098038,0.93043,0.75050199,0.18790714
,1.3227799999999998,14.032915,,,,,290.14988,41.464595,15.652,1318.0,-0.05,0.95,0.93,5676.0,4.49,,0.11190497,0.11190497,0.11190497,0.11190497,64.22814100000001,721.23409,Terran,0.93,19.343327,19 20 35.9758,+41 27 52.5420,0.80431115,2.4214517000000004,1.6737379000000001,0.44270377,0,0,Hot,0,0.30756678,1.3227799999999998,2.3086002,0.11190497
,0.84075,16.050621,,,,,288.56153,46.536053,13.136,342.0,-0.03,0.89,0.85,5410.0,4.53,,0.11975697,0.11975697,0.11975697,0.11975697,38.664639,635.29202,Terran,0.85,19.237436,19 14 14.7696,+46 32 09.7908,0.55451789,2.0105809,1.0369923,0.44327599,0,0,Hot,0,0.32576653,0.84075,0.52189779,0.11975697
,1.33399,20.70565,,,,,298.11888,40.375046999999995,14.276,892.0,0.01,1.14,1.22,6158.0,4.32,,0.15412406,0.15412406,0.15412406,0.15412406,80.728369,763.66248,Terran,1.22,19.874593,19 52 28.5361,+40 22 30.1692,1.9176398000000001,3.7389297,4.0710839,0.44070891,0,0,Hot,0,0.30281519,1.33399,2.3419147000000002,0.15412406
,1.84965,25.43382,,,,,283.79781,46.931003999999994,15.386,1277.0,0.03,1.0,0.99,5780.0,4.45,,0.16921959,0.16921959,0.16921959,0.16921959,34.227024,616.22199,Superterran,0.99,18.919855,18 55 11.4787,+46 55 51.6144,0.9801,2.673,2.0356785,0.45033809,0,0,Hot,0,0.30050977,1.84965,4.0789714,0.16921959
,3.06033,15.228957999999999,0.116,,0.175,0.79,292.16278,41.023235,14.769,662.19,,,0.83,5460.0,4.55,,0.116,0.116,0.116,0.116,40.766124,643.75374,Neptunian,0.83,19.477520000000002,19 28 39.0704,+41 01 23.6460,0.54854897,1.9997305,,,0,0,Hot,0,0.23710879,3.06033,9.5900707,0.116
,2.08506,24.674612,0.16,,0.242,0.06,292.16278,41.023235,14.769,662.19,,,0.83,5460.0,4.55,,0.16,0.16,0.16,0.16,21.427694,548.1365599999999,Superterran,0.83,19.477520000000002,19 28 39.0704,+41 01 23.6460,0.54854897,1.9997305,,,0,0,Hot,0,0.3096,2.08506,4.999023,0.16
,3.363,84.703921,,,,,298.95914,48.257824,15.169,1615.0,0.04,1.19,1.28,6200.0,4.29,,0.39990875,0.39990875,0.39990875,0.39990876,13.56293,488.91492,Neptunian,1.28,19.93061,19 55 50.1969,+48 15 28.1664,2.1690789,3.9765042,4.4387537,0.44870675,0,0,Hot,0,0.27974962,3.363,11.255403,0.39990875
,1.6815,23.238279000000002,,,,,288.42122,43.179798,13.932,897.0,0.14,1.17,1.29,6064.0,4.28,,0.16789619,0.16789619,0.16789619,0.16789619,71.519287,740.88483,Superterran,1.29,19.228082,19 13 41.0959,+43 10 47.2728,2.0160664,3.8336829,3.4940998,0.46017688,0,0,Hot,0,0.28929808,1.6815,3.4695603999999998,0.16789619
,1.17705,20.359726000000002,,,,,289.2745,44.470253,13.393,162.0,0.2,0.73,0.67,4372.0,4.64,,0.1313606,0.1313606,0.1313606,0.13136061,8.5158615,435.2132,Terran,0.67,19.284968,19 17 05.8843,+44 28 12.9108,0.14694637,1.0350068000000001,0.16316088,0.3545976,0,0,Hot,0,0.43855689,1.17705,1.7431784,0.1313606
,8.46355,160.88465,,,,,289.79163,39.285277,12.888,384.0,0.14,0.99,0.97,5617.0,4.46,,0.57685198,0.57685198,0.57685198,0.576852,2.5218602999999997,321.05183999999997,Jovian,0.97,19.319443,19 19 09.9958,+39 17 06.9972,0.83916973,2.4733677000000003,1.5333348999999998,0.44883193,0,0,Hot,0,0.3641088,8.46355,53.936165,0.57685198
,11.82655,217.83176,,,,,292.62747,37.860133000000005,11.69,379.0,0.14,1.21,1.22,6251.0,4.35,,0.75483526,0.75483526,0.75483526,0.75483528,3.5735671,350.28407999999996,Jovian,1.22,19.508499,19 30 30.5955,+37 51 36.4788,2.0361338,3.8527154,4.8722085,0.4113986,0,0,Hot,0,0.28267987,11.82655,95.18723299999999,0.75483526
,9.55092,214.31142000000003,,,,,290.97393,48.178162,12.04,504.0,0.07,1.3,1.41,6511.0,4.26,,0.76475251,0.76475251,0.76475251,0.76475253,5.473635,389.68516,Jovian,1.41,19.398263,19 23 53.7468,+48 10 41.3832,3.2012357000000002,4.8308394,7.8001423999999995,0.43140435,0,0,Hot,0,0.2468817,9.55092,66.221909,0.76475251
,1.7487599999999999,7.2593198,,,,,291.4946,44.523502,14.461,872.0,0.03,1.04,1.07,5904.0,4.4,,0.074322097,0.074322097,0.074322097,0.074322099,225.63459,987.40729,Superterran,1.07,19.432975,19 25 58.7084,+44 31 24.6072,1.2463545,3.0142868,2.5521464,0.45796788,0,0,Hot,0,0.27314733,1.7487599999999999,3.7084593999999997,0.074322097
,9.763910000000001,5.5460837,,,,,287.80722000000003,43.188778000000006,12.252,869.0,0.01,1.58,1.95,7010.0,4.06,,0.071403505,0.071403505,0.071403505,0.071403507,1613.5814,1614.7029,Jovian,1.95,19.187148999999998,19 11 13.7364,+43 11 19.6008,8.2267811,7.744238900000001,19.617936,0.4396331,0,0,Hot,0,0.08883706599999999,9.763910000000001,68.748642,0.071403505
,3.0491200000000003,5.111779,,,,,300.33238,44.986137,13.306,1140.0,0.06,1.54,1.88,6846.0,4.08,,0.067049855,0.067049855,0.067049855,0.067049857,1547.2348,1597.8425,Neptunian,1.88,20.02216,20 01 19.7762,+44 59 10.0932,6.9558775,7.1209795,14.674991,0.44100349,0,0,Hot,0,0.20831814,3.0491200000000003,9.5305061,0.067049855
,7.0623,240.79894,,,,,296.6679,49.461861,14.822,858.0,-0.07,0.94,0.91,5644.0,4.5,,0.74185994,0.74185994,0.74185994,0.74185995,1.367967,275.52678,Jovian,0.91,19.777860999999998,19 46 40.3004,+49 27 42.6996,0.75286906,2.3427368,1.5786278,0.44114494,1,0,Warm,0,0.45706877,7.0623,39.666389,0.74185994
,2.79129,18.207973000000003,0.124,,0.278,0.03,286.86548,41.989086,14.29,446.77,,,0.72,5088.0,4.61,,0.124,0.124,0.124,0.124,20.24411,540.40527,Neptunian,0.72,19.124366000000002,19 07 27.7186,+41 59 20.7096,0.31127343,1.5063809,,,0,0,Hot,0,0.27757069,2.79129,8.2029943,0.124
,2.38773,88.255055,0.356,,0.797,0.25,286.86548,41.989086,14.29,446.77,,,0.72,5088.0,4.61,,0.356,0.356,0.356,0.35600001,2.4560774,318.93737999999996,Superterran,0.72,19.124366000000002,19 07 27.7186,+41 59 20.7096,0.31127343,1.5063809,,,0,0,Hot,0,0.58448728,2.38773,6.2925768,0.356
,5.77315,0.65355357,,,,,290.96621,51.504723,15.692,636.0,0.04,0.76,0.71,4677.0,4.61,,0.013447293,0.013447293,0.013447293,0.013447293,1195.1024,1497.9461,Neptunian,0.71,19.397748999999997,19 23 51.8950,+51 30 17.0028,0.21610998,1.255166,0.27926227,0.41899993,0,0,Hot,0,0.13591558,5.77315,28.171452000000002,0.013447293
,2.4998299999999998,47.148408,,,,,292.6903,37.835001,12.86,227.0,-0.05,0.81,0.76,5042.0,4.59,,0.23803963,0.23803963,0.23803963,0.23803964,5.9024003,397.102,Superterran,0.76,19.512688,19 30 45.6759,+37 50 06.0036,0.33444692,1.5614473999999998,0.53403428,0.42799408,0,0,Hot,0,0.41344282,2.4998299999999998,6.802326700000001,0.23803963
,1.7263400000000002,1.8478892,,,,,289.84323,52.070159999999994,14.216,690.0,-0.07,0.96,0.93,5706.0,4.49,,0.029065908999999997,0.029065908999999997,0.029065908999999997,0.029065908999999997,972.3302699999999,1422.651,Superterran,0.93,19.322882999999997,19 19 22.3779,+52 04 12.5760,0.82145091,2.4471161,1.7684258999999998,0.44256138,0,0,Hot,0,0.26963299,1.7263400000000002,3.6281006000000002,0.029065908999999997
,1.58061,0.93875077,,,,,296.05406,45.827049,14.86,918.0,0.0,0.97,0.96,5708.0,4.46,,0.018569505,0.018569505,0.018569505,0.018569505,2541.946,1808.9914,Superterran,0.96,19.736938000000002,19 44 12.9786,+45 49 37.3764,0.87653037,2.5278264999999998,1.7806528999999998,0.45278878,0,0,Hot,0,0.27575976,1.58061,3.123569,0.018569505
,3.54236,70.96746,,,,,293.8854,39.519818,12.72,506.0,0.04,1.17,1.25,6179.0,4.31,,0.35340908,0.35340908,0.35340908,0.35340909,16.339021,512.21397,Neptunian,1.25,19.592361,19 35 32.4992,+39 31 11.3448,2.0407108,3.8570432,4.2573453,0.44962682,0,0,Hot,0,0.25977177,3.54236,12.293432000000001,0.35340908
,0.90801,2.4166012,,,,,290.55952,49.943016,12.737,396.0,0.27,1.07,1.04,5748.0,4.44,,0.036039116,0.036039116,0.036039116,0.036039117,814.46815,1361.0166,Terran,1.04,19.370635,19 22 14.2877,+49 56 34.8576,1.0578458,2.7769941000000005,1.970734,0.43490488,0,0,Hot,0,0.29380411,0.90801,0.68767595,0.036039116
,2.43257,3.908632,,,,,285.11971,38.866428000000006,15.646,576.0,-0.01,0.73,0.69,4601.0,4.62,,0.043715323,0.043715323,0.043715323,0.04371532400000001,100.02956,805.70675,Superterran,0.69,19.007981,19 00 28.7330,+38 51 59.1408,0.19115944,1.1804881999999999,0.24181156,0.41658801,0,0,Hot,0,0.24668157,2.43257,6.4945178,0.043715323
,4.77546,160.12992,,,,,297.41441000000003,46.060818,15.13,1560.0,0.07,1.21,1.32,6224.0,4.27,,0.61482714,0.61482714,0.61482714,0.61482715,6.1973894,401.97321,Neptunian,1.32,19.827629,19 49 39.4631,+46 03 38.9448,2.3426901,4.1325793,4.6513678,0.45310078,0,0,Hot,0,0.31123569,4.77546,20.413389000000002,0.61482714
,1.4573,1.7911101999999999,,,,,287.40294,46.573986,14.496,916.0,0.03,1.03,1.03,5857.0,4.43,,0.029143172000000002,0.029143172000000002,0.029143172000000002,0.029143172999999998,1317.0138,1534.7671,Terran,1.03,19.160197,19 09 36.7099,+46 34 26.3496,1.1185721000000002,2.8555894,2.3466015,0.45306674,0,0,Hot,0,0.2818078,1.4573,2.7211982999999997,0.029143172000000002
,2.09627,5.3390569,,,,,289.87072,41.040728,15.362,683.0,-0.03,0.81,0.77,5048.0,4.58,,0.055716127000000004,0.055716127000000004,0.055716127000000004,0.055716129,111.11831000000001,827.16342,Superterran,0.77,19.324714999999998,19 19 28.9755,+41 02 26.6208,0.34494312,1.5857602,0.53956757,0.43295467,0,0,Hot,0,0.26175847,2.09627,5.0447392,0.055716127000000004
,2.92581,18.870227,0.129,,0.277,0.03,282.46052000000003,48.257118,14.262,465.53,,,0.89,5404.0,4.45,,0.129,0.129,0.129,0.129,36.370611,625.6516,Neptunian,0.89,18.830702,18 49 50.5288,+48 15 25.6248,0.60524334,2.1005295,,,0,0,Hot,0,0.24618688,2.92581,8.8854055,0.129
,2.53346,46.90232,0.237,,0.509,0.29,282.46052000000003,48.257118,14.262,465.53,,,0.89,5404.0,4.45,,0.237,0.237,0.237,0.23700001,10.775398,461.58665,Neptunian,0.89,18.830702,18 49 50.5288,+48 15 25.6248,0.60524334,2.1005295,,,0,0,Hot,0,0.33761903,2.53346,6.958421700000001,0.237
